TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T547460,C1527863,2/8/92,M,CHENNAI,3765.02,23/8/16,194314,200.0
T347101,C3553737,29/6/84,M,GURGAON,20996.26,15/8/16,224508,2791.0
T677337,C5738325,3/6/91,M,DELHI,10.72,28/8/16,193328,2739.0
T878795,C3725655,21/4/93,M,DIBRUGARH,4138.66,7/9/16,223947,30.0
T285235,C7117917,11/6/85,M,CHENNAI,14899.4,11/8/16,115053,240.0
T731517,C6321992,6/6/86,M,NAVI MUMBAI,52690.36,2/9/16,112656,2530.84
T771410,C7719372,4/6/89,M,GURGAON,31216.78,6/9/16,202239,100.0
T68376,C2327950,30/11/89,M,DELHI,43488.48,2/8/16,143027,1834.0
T785741,C4312214,27/1/70,M,PUNE,35189.92,6/9/16,33252,370.0
T1038247,C7450064,24/7/66,F,BANGALORE,11651.02,18/9/16,155337,200.0
T401970,C5727771,25/8/89,M,NAVI MUMBAI,9357.21,18/8/16,155516,305.0
T483600,C9024049,20/4/86,F,BANGALORE,332.53,20/8/16,120424,799.0
T270998,C6231972,14/8/92,M,NEW DELHI,565405.17,12/8/16,221655,1724.0
T169925,C2611831,20/3/88,M,RANGA REDDY,6376.29,4/8/16,162608,269.16
T429005,C4630425,2/7/89,M,GURGAON,2557.58,17/8/16,181820,848.47
T246592,C4131339,19/1/88,M,HUBLI,11369.68,7/8/16,204432,264.0
T702591,C7616131,14/8/80,M,GURGAON,,30/8/16,124549,268.0
T743497,C7216468,19/10/80,M,SURAT,5499.98,1/9/16,212929,1500.0
T124990,C4833337,25/10/92,F,NOIDA,2995.49,6/8/16,191021,730.0
T777269,C7619034,18/10/77,F,NASHIK,12500.26,6/9/16,162104,157.0
T671484,C6739166,1/10/79,M,AGRA,96692.69,28/8/16,194311,962.73
T183434,C6619815,3/8/87,M,BANGALORE,265540.1,9/8/16,120418,2699.0
T701322,C7335433,1/1/80,M,KOLKATA,78.77,30/8/16,144007,669.0
T1041018,C5910368,10/5/74,M,CHENNAI,54904.33,18/9/16,111856,712.0
T871894,C1245987,28/5/92,M,HYDERABAD,1190.02,8/9/16,152235,410.0
T329182,C7042117,25/9/87,M,BHIWADI,4114.97,15/8/16,141118,110.85
T150215,C4037683,1/1/85,M,SULTANPUR,5383.08,4/8/16,81653,20.0
T461639,C8984090,10/4/78,M,BANGALORE,17597.97,16/8/16,213737,1003.75
T603398,C7334333,,M,MUMBAI,1039086.8,26/8/16,163227,2686.0
T12787,C7611340,6/9/74,M,MUMBAI,75192.06,25/9/16,214629,743.0
T596090,C7737747,20/9/83,M,BANGALORE,21608.71,27/8/16,205054,118900.0
T89574,C7726967,27/9/93,F,DELHI,10579.03,1/8/16,133225,192.0
T133246,C6935053,19/6/87,M,GURGAON,3853.03,5/8/16,111608,100.0
T583977,C1789771,29/9/82,F,CHENNAI,8898.71,22/8/16,204327,930.0
T335604,C2915816,25/12/82,M,NEW DELHI,40.92,15/8/16,144505,70.0
T168851,C6935168,28/9/84,F,MUMBAI,11182.8,4/8/16,180401,550.0
T498227,C7913861,1/1/1800,M,DELHI,71491.54,20/8/16,205819,46.0
T867921,C2712526,10/7/94,F,KHAMMAM,31910.83,8/9/16,143215,50.0
T697246,C8342470,18/6/91,F,TRICHY,4667.31,30/8/16,195342,620.0
T159072,C8232267,25/10/80,M,PALGHAR THANE,144967.6,5/8/16,220705,500.0
T359945,C1937653,19/4/81,M,THANE,30378.89,14/8/16,214341,6181.0
T958529,C4022539,11/9/82,F,NOIDA,103023.35,10/9/16,194255,193.0
T985426,C3845313,3/5/89,F,NEW DELHI,139.4,15/9/16,202802,259.0
T419942,C5033040,18/5/77,M,BANGALORE,52177.45,17/8/16,82445,524.0
T96492,C6847218,15/3/89,M,NEW DELHI,24717.04,1/8/16,133857,646.0
T870274,C1130352,3/10/90,F,FARIDABAD,2489.92,8/9/16,172805,1000.0
T196825,C7623291,6/8/96,M,JAIPUR,69.71,9/8/16,200728,303.0
T1001481,C6115171,10/9/60,M,ITANAGAR,12480.93,14/9/16,161613,290.69
T809883,C4570842,13/8/90,F,REWARI (HARYANA),40390.32,5/9/16,205117,850.0
T692870,C3010663,10/9/89,M,MALDA,6.42,31/8/16,204932,175.0
T699098,C7212348,6/8/56,M,DASUYA,3882.02,30/8/16,203425,1245.0
T599161,C1016525,23/12/89,F,NEW DELHI,54830.97,25/8/16,80206,1000.0
T467472,C4421047,14/12/88,F,NAVI MUMBAI,11871.52,21/8/16,173335,3299.0
T732893,C7438815,7/5/82,M,KOLAR - DISTRICT,812.07,2/9/16,144857,100.0
T625835,C2545318,7/9/91,F,TARAKESWAR,11282.26,25/8/16,170327,1999.0
T554722,C2419437,17/5/87,M,PORVORIM,24965.69,24/8/16,141143,200.0
T159324,C2727076,3/12/84,F,ALLAHABAD,275063.15,5/8/16,220236,99999.85
T675804,C1842985,1/1/1800,M,FARIDABAD NIT,10378.39,31/8/16,191645,20000.0
T215991,C3122432,11/11/85,M,SIWAN,822.5,8/8/16,112629,275.0
T266758,C1213215,27/1/84,M,SONIPAT,184747.36,3/9/16,113957,68.0
T675055,C6581831,29/6/84,M,BANGALORE,138901.28,28/8/16,110910,3000.0
T27828,C4216822,15/3/85,M,KOLKATA,97.44,26/9/16,134751,81.0
T215282,C8686512,21/2/94,M,KANYAKUMARI,3571.25,8/8/16,205134,50.0
T323430,C4029466,26/10/80,M,KOLKATA,12750.27,10/8/16,174847,200.0
T416805,C1218136,13/2/93,M,NORTH 24 PARGANAS,12244.64,18/8/16,181027,200.0
T331192,C7017153,1/1/1800,M,RAJKOT,2066.91,15/8/16,152424,4226.0
T272762,C6921023,12/4/81,M,MUMBAI,11313.61,12/8/16,185213,2000.0
T785838,C6534920,14/5/92,F,DELHI,141392.83,6/9/16,94527,600.0
T967593,C8140480,26/1/92,M,DELHI,480.06,10/9/16,155142,152.0
T508558,C8569673,8/2/96,F,BHILWARA,4562.51,19/8/16,164212,359.26
T28265,C3339628,6/3/75,F,GURGAON,126005.89,25/9/16,210631,460.0
T426608,C7227152,2/7/87,M,PRAKASAM,17168.8,17/8/16,175153,132.0
T81572,C1210819,5/10/86,M,MUMBAI,11719.95,2/8/16,233829,1500.0
T1006715,C5141422,24/3/78,M,BANGALORE,2984704.0,14/9/16,204651,3555.0
T16691,C5427044,1/1/1800,M,NEW DELHI,94180.78,26/9/16,175415,1440.0
T856399,C6117533,23/10/93,M,TRICHY,49.26,9/9/16,193441,649.0
T57401,C5525881,3/5/89,F,MOHALI,25615.57,3/8/16,230517,700.0
T969623,C1436334,15/10/82,M,BANGALORE,84.3,10/9/16,85528,200.0
T533109,C8119015,1/1/1800,M,KANPUR,87542.09,23/8/16,205521,889.0
T501659,C2711754,21/11/87,M,PUNE,73.8,20/8/16,194421,309.0
T437565,C7033034,13/7/83,M,GOREGAON W MUMBAI,234.11,17/8/16,214300,435.0
T56262,C2315127,30/3/91,M,DERABASSI,75.26,3/8/16,184239,878.0
T407218,C6024792,26/6/86,M,LUCKNOW,8275.56,18/8/16,203746,3652.0
T402732,C4815852,5/3/85,M,ALWAR,32319.7,18/8/16,184923,762.39
T325983,C7135041,18/1/93,M,DELHI,7565.62,15/8/16,82731,100.0
T515485,C7433720,9/8/91,M,BANGALORE,1175.92,19/8/16,165303,30.0
T926453,C7034469,1/1/75,M,NEW DELHI,5028.64,11/9/16,82055,220.0
T827688,C6634288,14/9/89,F,ERNAKULAM DISTRICT,33230.5,4/9/16,113543,799.0
T887495,C8140743,15/3/90,M,SECUNDERABAD,46852.07,7/9/16,212650,67.0
T1024683,C3739442,31/5/80,F,BANGALORE,6074035.63,13/9/16,52028,29.7
T4288,C2795478,8/1/87,F,BANGALORE,587.83,22/9/16,92114,1470.0
T403327,C4239887,20/3/63,M,BANGALORE,8570.02,18/8/16,192340,2117.0
T508758,C3933787,18/5/91,F,BANGALORE,528660.55,19/8/16,174024,70.0
T926564,C2731526,1/6/81,M,NOIDA,98622.52,11/9/16,131251,2174.0
T279159,C4542576,18/8/80,M,JAIPUR,15579.19,11/8/16,45728,295.0
T669954,C3710783,1/5/83,M,KANGRA,15489.25,31/8/16,90437,101.0
T144691,C6462391,21/8/87,M,INDORE,6076.23,5/8/16,173452,745.03
T304905,C4417738,10/2/83,M,BANUR,6384.95,10/8/16,171631,1199.0
T487787,C7679316,23/11/95,M,PANCHKULA,1337.17,20/8/16,185048,649.0
T826154,C1420434,12/6/85,M,BANGALORE,21326.49,4/9/16,115608,262.22
T586494,C7351352,17/1/74,F,DELHI,110590.0,25/8/16,133901,11678.0
T112386,C6515566,26/10/92,F,KOLKATA,26.71,6/8/16,112420,251.0
T235562,C8642457,25/1/86,M,DELHI,3119.4,7/8/16,150559,282.0
T349072,C5014863,1/1/1800,M,HYDERABAD,33769.17,14/8/16,124109,1000.0
T242626,C2852838,2/6/94,F,NEW DELHI,20415.05,7/8/16,235339,454.0
T966660,C7531268,11/10/84,M,KOLHAPUR,220.88,10/9/16,120755,219.0
T457529,C8015287,28/9/87,M,HYDERABAD,19167.97,21/8/16,104450,1000.0
T345204,C4622166,24/11/96,F,MUMBAI,31.72,14/8/16,809,21.0
T463539,C2829839,28/1/88,F,THANE,32769.49,21/8/16,162427,3914.0
T555454,C7640511,1/1/1800,F,AHMEDABAD,12409.86,22/8/16,112133,426.0
T704317,C6829619,1/7/80,M,AHMEDABAD,65346.34,30/8/16,135054,318.0
T332069,C1415063,2/4/78,M,THANE,210773.21,15/8/16,204757,1319.0
T357051,C7427760,15/6/66,M,AURANGABAD,45541.36,14/8/16,100738,340.0
T771848,C6413589,22/2/92,M,BANGALORE,4787.89,1/9/16,81129,841.96
T671056,C4651640,8/10/82,M,BENGALURU,81503.32,28/8/16,115338,1425.0
T460364,C8824436,5/5/88,M,MUMBAI,149036.86,21/8/16,150033,2717.91
T645308,C7431549,6/9/95,M,PRATAPGARH,5.84,25/8/16,132310,60.0
T655976,C4914147,26/4/85,M,GHAZIABAD,4991.88,28/8/16,152534,1000.0
T946223,C1427256,13/8/85,M,MUMBAI,100.07,11/9/16,83530,35.05
T860383,C5315681,1/1/1800,M,NEW DELHI,13727.06,9/9/16,205044,1550.0
T243488,C5311092,5/11/66,M,NARWANA,76743.91,7/8/16,192834,1008.63
T314548,C4510274,15/3/91,M,TARAN TARAN,12875.8,10/8/16,194826,499.0
T963502,C8133235,14/1/74,M,FARIDABAD,30071.04,10/9/16,152737,6050.0
T235338,C2415869,11/1/72,M,WARANGAL,82100.01,7/8/16,142201,40000.0
T779489,C8284425,6/4/73,M,NOIDA,19578.38,6/9/16,173202,100.0
T788192,C8213063,12/3/86,M,THOOTHUKUDI,0.53,5/9/16,95926,1845.0
T669053,C6420371,12/9/90,F,NAVI MUMBAI,7689.43,31/8/16,81244,60.0
T460115,C5430565,1/9/81,M,KANCHIPURAM DT,993.8,16/8/16,214118,525.0
T772411,C3411359,12/8/93,M,AGRA,21266.27,6/9/16,203337,41.0
T873315,C5491783,17/1/74,M,GURGAON,648070.62,8/9/16,195429,193.0
T447411,C1183561,,M,PUDUCHERRY,4664.23,16/8/16,140156,3501.63
T282151,C2039031,5/12/84,M,KOLKATA,46321.57,11/8/16,163638,754.0
T684747,C5635949,4/4/89,M,BANGALORE,1295.07,30/8/16,213633,25.0
T633791,C7630868,31/8/94,F,DELHI,61176.3,29/8/16,171345,96.0
T255632,C6611050,6/1/97,M,BANGALORE,225.4,7/8/16,154800,20.0
T747768,C6928440,9/3/84,M,NAVI MUMBAI,294.91,2/9/16,223347,999.0
T222646,C1842980,9/6/87,M,BATHINDA,74312.58,8/8/16,201542,7500.0
T833166,C1673084,14/3/88,M,GURGAON,7862.13,4/9/16,115410,89.0
T243035,C4479130,16/5/86,M,KANGRA,97512.69,7/8/16,231012,1369.0
T865767,C5574183,10/4/92,M,HYDERABAD,9464.99,8/9/16,145617,30.0
T368706,C3136345,1/1/1800,M,PUNE,128952.9,14/8/16,202441,595.0
T131847,C7842842,31/8/89,M,CUDDALORE (DT),2288.75,5/8/16,31237,70.0
T390300,C1826988,16/8/91,M,RANCHI,13981.85,13/8/16,194320,4519.0
T791806,C8937860,1/4/92,F,BARODA,31850.19,5/9/16,102941,600.0
T571344,C4424744,2/6/84,F,ALIGARH,14069.72,22/8/16,123110,179.0
T1035459,C7498287,10/8/62,M,UDAIPUR,114513.62,13/9/16,92610,134.0
T499335,C8890514,2/9/76,M,MUMBAI,117357.02,20/8/16,214945,868.0
T538896,C4331448,21/11/54,M,FONTENAY AUX ROSES,36206.7,23/8/16,205945,2187.0
T950004,C1340337,10/5/88,M,BHIWANDI,8851.85,11/9/16,213011,90.0
T155088,C4818757,13/7/86,M,NEW DELHI,27701.04,3/9/16,160724,1348.0
T957165,C1333772,2/1/93,M,BANGALORE,60.28,10/9/16,165359,1300.0
T692370,C4889261,22/10/86,F,BANGALORE,2140.75,31/8/16,201026,330.0
T549477,C4431339,17/2/89,M,BADLAPUR,2128.77,23/8/16,132935,61.0
T928216,C5736046,16/11/90,M,NAGPUR,132033.86,11/9/16,123244,400.0
T416494,C3021861,5/7/89,M,GHAZIABAD,988.43,17/8/16,3932,311.44
T643462,C1027016,3/12/84,F,ALLAHABAD,275063.15,25/8/16,215348,74896.58
T864465,C2233311,24/8/95,M,NAVI MUMBAI,5.09,8/9/16,134132,10.0
T266695,C3832363,29/9/76,M,MUMBAI,33487.53,3/9/16,121851,2092.5
T697663,C3418573,7/3/94,F,GURGAON,12330.84,30/8/16,141015,50.0
T661604,C4137832,25/12/87,F,NEW DELHI,24326.61,28/8/16,230448,606.9
T374112,C7116967,19/9/93,F,BULANDSHAHR,4466.3,13/8/16,141731,185.0
T936999,C5619762,19/8/91,M,HYDERABAD,11631.51,11/9/16,194350,30.0
T599655,C3226047,8/5/93,F,HYDERABAD,5258.22,26/8/16,215651,100.0
T430828,C8940442,18/8/77,M,VADODARA,172055.13,17/8/16,181338,320.0
T32595,C4916523,8/6/86,F,MUMBAI,516647.4,25/9/16,193222,610.0
T1030013,C8122712,2/10/74,M,NEW DELHI,51771.63,13/9/16,132636,1970.0
T291555,C5095384,12/1/83,M,BANGALORE,54417.53,11/8/16,185752,2958.0
T216935,C3019623,28/12/54,M,NEW DELHI,25525.44,8/8/16,74717,337.22
T65237,C7816931,18/10/85,M,DELHI,0.53,2/8/16,120543,300.0
T565354,C6319290,4/1/57,M,CHENNAI,125.68,22/8/16,121027,1000.0
T576692,C1519446,26/6/90,M,HYDERABAD,14033.68,22/8/16,112109,291.0
T240570,C4335238,20/2/55,F,NEW DELHI,5723.89,7/8/16,171457,700.0
T965155,C4517082,29/10/90,F,SHOWROOM MUMBAI,13936.7,10/9/16,160139,266.62
T968777,C3138625,10/3/74,M,DELHI,27795.51,10/9/16,110053,148.0
T897085,C4812048,15/5/90,M,MUMBAI,92866.87,7/9/16,110911,2000.0
T376397,C5321749,18/5/73,F,FOUNDATION BANGALORE,513986.88,13/8/16,140530,198.0
T871018,C4335047,25/11/89,F,GURGAON,54340.24,8/9/16,180508,55.65
T845513,C2795752,28/7/85,M,MUMBAI,592776.61,9/9/16,110620,853.75
T711478,C8619721,3/2/81,F,MUMBAI,64486.8,3/9/16,185451,1451.0
T194567,C7731879,2/7/86,F,HYDERABAD,29972.87,9/8/16,225645,97.0
T794701,C5024918,16/8/83,F,GREATER NOIDA,2210.06,5/9/16,142235,70.0
T675818,C8637960,28/11/92,F,GUWAHATI,11165.76,31/8/16,185850,527.0
T963877,C7323892,8/4/87,M,BANGALORE,32795.14,10/9/16,133933,257.0
T95749,C2832859,5/5/81,M,BANGALORE,65.22,1/8/16,143942,466.0
T368000,C9020845,3/11/80,M,DELHI,25272.22,13/8/16,92928,1000.0
T789536,C8731581,27/6/90,M,MYSORE,9430.54,5/9/16,5115,445.0
T134147,C7216833,7/8/87,F,MUMBAI,32368.33,6/8/16,221739,3820.0
T136578,C3124174,3/2/89,F,THANE,15342.82,6/8/16,160851,150.0
T62670,C5428987,13/6/78,F,RANGA REDDY,45909.91,3/8/16,223130,1000.0
T331156,C3925080,2/5/39,M,NEW DELHI,2737632.66,15/8/16,174428,87097.5
T481867,C8085743,13/5/72,M,MUMBAI,62052.74,20/8/16,121034,450.0
T367837,C6940377,15/6/87,M,AMRITSAR,34.98,14/8/16,192402,799.01
T529754,C3317032,15/11/83,F,AHMEDABAD,40985.79,23/8/16,142805,2805.0
T479044,C7517235,30/7/76,M,THANE,22088.36,20/8/16,90454,100.0
T913885,C5019427,1/1/1800,M,MUMBAI,293818.71,12/9/16,113550,7840.0
T81575,C2925916,6/6/87,F,KASHIPUR,91739.9,1/8/16,55239,199.0
T975698,C4718784,4/9/69,M,AHMEDABAD,26055.21,15/9/16,165903,25.0
T264987,C3331568,25/2/85,M,DELHI,22.83,12/8/16,183955,8.0
T719485,C7516613,17/9/93,F,VADODARA,110141.74,3/9/16,212158,324.0
T976790,C6211966,15/7/94,M,HATHRAS,5065.49,15/9/16,142232,20.0
T596267,C3521013,23/1/88,M,KOLKATA,39265.91,25/8/16,11735,251.0
T832306,C7525642,25/6/81,M,ERODE,18255.93,4/9/16,102256,1300.0
T715500,C8717757,28/7/91,F,PUNE,12878.42,3/9/16,193729,398.0
T730439,C1015370,6/3/76,M,DELHI,77469.37,2/9/16,152305,16000.0
T545221,C2424072,26/10/95,M,FACTORY ANDHERI-E MUMBAI,2.28,23/8/16,215558,10.0
T610557,C2215675,8/12/89,M,DELHI,10677.96,26/8/16,101521,450.0
T695817,C3037579,23/10/91,M,NARWANA,8146.94,31/8/16,201543,600.0
T286209,C7233443,1/1/1800,M,DISTRICT RAIGARH,341774.3,11/8/16,154827,3897.0
T22427,C1714442,28/3/72,M,THANE,6477.51,23/9/16,195725,958.0
T44203,C2714924,1/1/1800,,THANE,2106.69,3/8/16,84429,500.0
T82981,C8134981,23/11/71,F,BANGALORE,77759.76,2/8/16,210851,167.0
T926664,C7441474,1/2/69,M,JAIPUR,21400.97,11/9/16,53829,6.0
T622598,C1424181,1/6/95,M,HOSUR,202.09,28/8/16,70321,30.0
T399164,C3739537,11/4/91,M,LUDHIANA,2002.05,18/8/16,111952,25.0
T233009,C4526958,22/12/83,M,BANGALORE,245.29,7/8/16,150711,1253.0
T811493,C5161877,14/9/90,M,KOLLAM,45.82,5/9/16,131823,30.0
T417703,C8533392,8/1/82,M,LUDHIANA,2028.7,17/8/16,52332,246.0
T398328,C6722364,14/3/90,F,NEW DELHI,55731.83,18/8/16,114104,368.0
T813881,C6114556,20/11/89,F,NEW DELHI,25006.0,4/9/16,191944,70.0
T523501,C6127534,21/3/85,M,RANCHI,331879.07,24/8/16,83321,100.0
T872536,C5213520,6/7/71,M,CHENNAI,26336.27,8/9/16,202007,898.0
T709320,C6625965,10/1/93,M,KANPUR,15461.74,3/9/16,121,294.0
T297353,C2711785,23/11/89,M,DELHI,7898.1,10/8/16,105012,100.0
T224844,C7773487,23/11/53,M,BANGALORE,183570.93,8/8/16,233218,47.0
T518143,C2011842,14/9/78,M,NEW DELHI,285852.22,19/8/16,205315,745.0
T325308,C3426769,25/4/91,F,MUMBAI,28890.7,15/8/16,144913,32859.72
T1042356,C5025266,1/4/91,M,NEW DELHI,117839.68,18/9/16,153549,321.0
T360314,C5230329,29/9/84,M,BANGALORE,406905.31,14/8/16,220033,2508.0
T781304,C6513075,16/6/82,M,NOIDA,85734.66,6/9/16,174842,1398.0
T529041,C2339228,6/3/76,M,MUMBAI,40452.14,24/8/16,203502,220.0
T807773,C2031185,1/9/67,M,GUWAHATI,177492.25,4/9/16,212133,581.0
T783565,C3724847,31/5/92,M,KANNUR,50.7,6/9/16,123546,743.0
T831015,C1732340,5/11/85,M,MUMBAI,2776.65,4/9/16,133201,663.0
T148501,C4438283,9/7/90,M,AGRA,107463.92,4/8/16,231843,176.0
T671509,C6926973,25/8/85,M,SITAPUR,300375.86,28/8/16,204140,446.0
T128646,C1814431,1/1/1800,M,CHENNAI,27021.05,6/8/16,205000,700.0
T296367,C7127415,9/9/72,F,MUMBAI,1497.17,11/8/16,204442,880.0
T209182,C8227814,26/8/87,M,DELHI,17381.29,3/9/16,125348,500.0
T740464,C1830926,12/1/78,M,BANGALORE,1645489.33,2/9/16,185453,1000.0
T27553,C1691657,22/9/87,F,NEAR HUSKUR GATE BANGALORE,54145.89,26/9/16,133148,140.0
T441657,C1122360,12/3/81,M,NEW DELHI,121782.15,16/8/16,124000,2500.0
T504773,C5826683,17/6/88,M,POWAI MUMBAI,17466.56,20/8/16,215437,1002.0
T92735,C5716985,3/5/85,M,BANGALORE,83769.96,27/9/16,182711,10.0
T585235,C1424234,2/11/86,M,DELHI,37618.77,23/8/16,163318,137.0
T768170,C8616133,14/11/73,F,MUMBAI,129634.68,6/9/16,225029,8980.0
T258315,C6131867,3/1/71,M,AMBATTUR CHENNAI,39155.36,12/8/16,122857,1449.27
T24318,C2076880,12/6/87,M,NOIDA,19574.72,22/9/16,115945,710.0
T85153,C6627045,28/12/86,M,SHIMOGA,40800.24,1/8/16,104711,200.0
T932026,C4140875,22/2/89,F,NEW DELHI,388768.12,11/9/16,153134,1897.0
T680902,C5438891,29/6/79,F,DELHI,44508.33,30/8/16,225354,250.0
T631266,C6727873,2/9/64,M,BEHIND SANGEETA MOBILES BANGALORE,10943.1,29/8/16,112424,700.0
T949489,C5812288,17/4/71,M,CHENNAI,21262.81,10/9/16,211445,1000.0
T42639,C8537148,28/9/93,M,NEW DELHI,337763.97,3/8/16,94859,549.0
T106863,C1729932,6/1/90,M,BAHADURGARH (HARYANA),58524.58,6/8/16,80112,9890.0
T467907,C3924286,2/10/86,M,NOIDA,148445.62,21/8/16,193022,1196.0
T839155,C2239020,28/6/79,M,HYDERABAD,164630.62,9/9/16,183410,1000.0
T901865,C4441792,10/12/87,M,GREATER NOIDA,9467.06,12/9/16,171716,50.0
T310515,C5535719,1/11/85,M,RENIGUNTA,11460.71,10/8/16,214433,7214.0
T414566,C2838837,7/5/82,M,KOLAR - DISTRICT,812.07,18/8/16,204112,150.0
T721611,C7722867,23/1/78,F,THANE,154166.14,3/9/16,202451,2395.0
T535684,C2812267,1/1/1800,M,LTD ANDHERI WEST MUMBAI,15014.34,23/8/16,234834,204.0
T714778,C3630651,3/10/81,M,HOWRAH,5915.29,3/9/16,190515,88.0
T905608,C3129571,12/5/74,M,BEHROR,124.23,12/9/16,162306,135.0
T769705,C7721491,10/9/90,M,GURGAON,27944.49,6/9/16,214547,600.0
T159277,C8817550,1/1/1800,M,NEW DELHI,375006.54,5/8/16,221228,445.0
T826923,C6624492,14/12/74,M,DELHI,3903.22,4/9/16,111645,405.0
T53090,C1614990,13/10/96,M,DELHI,3937.8,3/8/16,174752,140.0
T703093,C7817868,23/1/84,M,BANGALORE NORTH,26239.0,30/8/16,130755,248.0
T393879,C7646888,6/9/94,M,MANKUVA BHUJ,5351.45,13/8/16,222029,114.9
T578646,C5619861,5/8/80,M,NEW DELHI,11465.89,27/8/16,131515,1537.0
T155417,C8034989,1/2/80,M,NEW DELHI,99694.67,3/9/16,145916,2344.0
T692340,C8822742,21/10/90,M,GURGAON,247706.27,31/8/16,204059,1400.0
T412453,C7138955,5/6/90,M,SION E,30488.33,18/8/16,200638,999.0
T95847,C5941065,27/4/90,M,GUNTUR,7622.82,1/8/16,114823,26.0
T646436,C4142844,24/9/92,F,DELHI,1754.36,25/8/16,160900,1.0
T43138,C7729828,19/6/95,M,GURGAON,2056.61,3/8/16,15148,70.0
T176270,C3822577,7/2/88,M,NELLORE,6595.6,9/8/16,113121,1075.0
T929504,C5048020,5/1/88,M,ZIRAKPUR,16775.42,11/9/16,153559,185.0
T643887,C3616390,25/8/91,F,ETAWAH,14113.24,25/8/16,201211,630.97
T296191,C8712024,29/7/68,F,PANAJI,22538.8,11/8/16,212326,1000.0
T21220,C1214279,4/8/93,F,RANGA REDDY,78559.14,23/9/16,204201,220.0
T238216,C6342221,6/7/88,M,NOIDA,451.51,7/8/16,212151,418.0
T1011997,C8119147,1/1/89,F,RAIGARH,2174.92,14/9/16,193122,1112.1
T863998,C4511772,27/10/73,M,PANVEL,23285.65,8/9/16,150124,2099.0
T355928,C4359991,12/2/87,M,GURGAON,29740.24,14/8/16,130848,1804.33
T897377,C1918588,24/1/83,M,NAVI MUMBAI,20796.82,7/9/16,131154,200.0
T318074,C8434732,10/9/59,M,NEAR YESBANK OPP ROAD BANGALORE,7017.2,15/8/16,112917,2000.0
T652845,C2534148,1/10/92,F,EAST KHASI HILLS,46.97,28/8/16,210647,60.0
T563460,C2725843,16/9/89,M,NEW DELHI,12.13,27/8/16,122722,1122.0
T626604,C1550246,23/8/95,M,GURGAON,35.45,29/8/16,195712,250.0
T436986,C8230478,15/5/87,M,JODHPUR,10751.2,16/8/16,82700,98672.75
T683076,C4626723,1/1/1800,M,NEW DELHI,238589.9,30/8/16,220106,10.0
T323527,C1135058,8/8/94,M,DEHRADUN,18301.84,15/8/16,144747,145.0
T484087,C8221562,1/1/1800,M,SURAT,10825.25,20/8/16,130110,3500.0
T909032,C6210686,6/8/91,M,MEERUT,45856.24,12/9/16,103918,2629.0
T752848,C1024253,24/4/62,M,MALAPPURAM,32053.26,1/9/16,215841,200.0
T328350,C2415984,8/1/94,M,BANGALORE,7860.15,15/8/16,134029,4999.0
T159808,C8610237,22/12/68,M,MUMBAI,19328.87,4/8/16,83416,1285.0
T1043413,C8541539,7/12/85,M,MUMBAI,5809.2,18/9/16,115148,1206.0
T276026,C6418760,27/3/63,M,COIMBATORE,12999.23,11/8/16,93426,25.0
T854198,C6099522,1/4/88,M,SIRMOUR,4246.93,9/9/16,194118,1300.0
T393558,C4921850,22/9/90,F,DELHI,222358.43,13/8/16,220425,153.0
T70708,C8418046,6/11/91,M,KOLHAPUR,5871.54,2/8/16,162008,506.48
T354650,C7434960,2/5/73,M,PANIPAT,6877.64,14/8/16,141508,818.0
T728413,C6336378,1/1/1800,M,NEW DELHI,25376.19,2/9/16,115700,518.0
T448496,C3261481,18/11/92,M,BHANDARA,7756.05,16/8/16,190549,1000.0
T23723,C2237155,23/7/85,F,NEW DELHI,252113.99,26/9/16,185211,430.0
T37518,C7629779,16/12/87,M,AHMEDABAD,22976.89,26/9/16,202123,779.15
T421431,C1412657,1/1/1800,M,VISAKHAPATNAM,69.39,17/8/16,113303,200.0
T674233,C1740941,30/12/74,M,MUMBAI,275807.73,28/8/16,122253,553.0
T944479,C5133647,1/1/1800,M,DELHI,178506.98,11/9/16,211122,69500.0
T887867,C7522556,10/6/63,M,GANGTOK,97657.66,7/9/16,171411,607.0
T105398,C3441953,1/5/88,M,NEW DELHI,88548.44,6/8/16,94941,101.15
T434851,C6522870,28/9/87,M,NAVIMUMBAI,156047.15,17/8/16,233953,400.0
T993047,C2033176,6/3/86,M,GURGAON,2141.02,15/9/16,222350,3200.0
T895274,C4214755,15/1/94,M,NAVI MUMBAI,102829.67,7/9/16,141551,101.15
T7558,C6230556,31/7/94,F,KATRA DISTT REASI,9855.37,25/9/16,192216,986.0
T1047225,C7243123,13/10/90,F,BANGALORE,1410.26,18/9/16,200919,100.0
T312460,C1239148,14/2/93,M,BIRBHUM,13135.51,10/8/16,122351,200.0
T577867,C4741022,10/11/88,F,DAMAN,117964.28,27/8/16,162849,1512.75
T87637,C8519819,7/12/91,F,ANDHERI MUMBAI,14283.07,1/8/16,111249,10200.0
T518448,C4116761,5/11/88,M,HYDERABAD,895.61,24/8/16,120756,50.0
T406547,C8912324,1/1/1800,F,ERNAKULAM,36181.58,18/8/16,220318,6122.23
T687476,C8824271,1/1/1800,M,AMRITSAR,312239.33,31/8/16,224633,3938.0
